time,mode,cycle,q1,q2,q3,q4,q5,q6,pos_x,pos_y,pos_z
12.612002353998832,4.1,1,-231.61961364746094,-27.91307830810547,-65.41299438476562,3.3991658687591553,-86.54512023925781,-0.0010318845743313432,0.48203136034975963,-0.6985140229092595,0.29735385939414827
12.613002422000136,4.1,1,-231.69398498535156,-27.91141700744629,-65.41606903076172,3.401089906692505,-86.54348754882812,-0.0010318949352949858,0.48117436534480074,-0.6990864119431183,0.2973507312645026
12.61400242200034,4.1,1,-231.7684783935547,-27.909637451171875,-65.41915130615234,3.4030137062072754,-86.54171752929688,-0.0010319052962586284,0.4803179122244279,-0.6996569109173562,0.29734760304468416
12.615002414997434,4.1,1,-231.8424835205078,-27.907976150512695,-65.42222595214844,3.405085563659668,-86.54008483886719,-0.001031915657222271,0.47946200526140476,-0.7002255235144321,0.29734447473468434
12.616002378999838,4.1,1,-231.91673278808594,-27.90619659423828,-65.42530822753906,3.4070093631744385,-86.53845977783203,-0.0010319260181859136,0.47860664871407543,-0.7007922534190517,0.29734134633449594
12.617002414997842,4.1,1,-231.99050903320312,-27.904417037963867,-65.42850494384766,3.408933401107788,-86.53682708740234,-0.0010319363791495562,0.47775184682638866,-0.7013571043181196,0.2973382178441098
12.618002545998024,4.1,1,-232.0645294189453,-27.902637481689453,-65.43157958984375,3.4108572006225586,-86.53520202636719,-0.0010319467401131988,0.4768976038279219,-0.7019200799006924,0.29733508926351854
12.619002449999243,4.1,1,-232.138427734375,-27.900976181030273,-65.43466186523438,3.412781000137329,-86.5334243774414,-0.0010319571010768414,0.476043923933902,-0.7024811838579326,0.2973319605927133
12.620002357998601,4.1,1,-232.2122039794922,-27.899314880371094,-65.437744140625,3.4147050380706787,-86.53179931640625,-0.001031967462040484,0.475190811345234,-0.70304041988306,0.29732883183168624
12.621002505999058,4.1,1,-232.2860870361328,-27.897653579711914,-65.4408187866211,3.416628837585449,-86.53016662597656,-0.0010319778230041265,0.4743382702485164,-0.7035977916713086,0.2973257029804295
12.622002420997887,4.1,1,-232.4328155517578,-27.89421272277832,-65.44686126708984,3.4206244945526123,-86.52676391601562,-0.0010319985449314117,0.4734863048160755,-0.704153302919875,0.2973225740389345
12.623002398999233,4.1,1,-232.50624084472656,-27.89255142211914,-65.44969940185547,3.422548532485962,-86.52513885498047,-0.0010320089058950543,0.4726349192059782,-0.7047069573278771,0.29731944500719315
12.624002393997216,4.1,1,-232.57965087890625,-27.890771865844727,-65.4526596069336,3.4244723320007324,-86.52336120605469,-0.0010320191504433751,0.47178411756206473,-0.7052587585963042,0.29731631588519714
12.625002386997949,4.1,1,-232.65284729003906,-27.88911247253418,-65.45561981201172,3.426248073577881,-86.521728515625,-0.0010320295114070177,0.47093390401396645,-0.7058087104279739,0.2973131866729386
12.626002360000712,4.1,1,-232.7257843017578,-27.887451171875,-65.45834350585938,3.4281721115112305,-86.52010345458984,-0.0010320398723706603,0.4700842826771337,-0.7063568165274838,0.2973100573704091
12.627002391000133,4.1,1,-232.79861450195312,-27.88578987121582,-65.46118927001953,3.430095911026001,-86.51832580566406,-0.001032050233334303,0.46923525765285606,-0.7069030806011688,0.2973069279776007
12.628002364999702,4.1,1,-232.87144470214844,-27.88412857055664,-65.46402740478516,3.4318716526031494,-86.5167007446289,-0.0010320605942979455,0.4683868330282908,-0.7074475063570516,0.2973037984945049
12.629002377998404,4.1,1,-232.94415283203125,-27.88246726989746,-65.46675109863281,3.433795690536499,-86.51522064208984,-0.001032070955261588,0.4675390128764844,-0.7079900975047999,0.29730066892111373
12.630002549998608,4.1,1,-233.01651000976562,-27.88080596923828,-65.46947479248047,3.4355714321136475,-86.51358795166016,-0.0010320813162252307,0.4666918012563968,-0.7085308577556811,0.297297539257419
12.631002403999446,4.1,1,-233.089111328125,-27.8791446685791,-65.47219848632812,3.437347412109375,-86.511962890625,-0.0010320916771888733,0.46584520221292486,-0.7090697908225182,0.29729440950341246
12.632002548998571,4.1,1,-233.1615753173828,-27.877483367919922,-65.47504425048828,3.4392712116241455,-86.51033020019531,-0.0010321020381525159,0.4649992197769303,-0.7096069004196407,0.29729127965908564
12.633002430000488,4.1,1,-233.1615753173828,-27.877483367919922,-65.47504425048828,3.4392712116241455,-86.51033020019531,-0.0010321020381525159,0.46415385796525893,-0.7101421902628453,0.29728814972443074
12.634002540999063,4.1,1,-233.2339324951172,-27.875822067260742,-65.47776794433594,3.441046953201294,-86.50870513916016,-0.0010321123991161585,0.46330912078077113,-0.7106756640693465,0.2972850196994392
12.635002428000007,4.1,1,-233.30593872070312,-27.874279022216797,-65.48060607910156,3.4428229331970215,-86.507080078125,-0.001032122760079801,0.46246501221236136,-0.7112073255577354,0.2972818895841034
12.63600244799818,4.1,1,-233.3780517578125,-27.872617721557617,-65.48332977294922,3.44459867477417,-86.50559997558594,-0.0010321331210434437,0.4616215362349834,-0.7117371784479345,0.29727875937841447
12.637002382998617,4.1,1,-233.44993591308594,-27.87095832824707,-65.48617553710938,3.4463746547698975,-86.50396728515625,-0.0010321434820070863,0.4607786968096792,-0.7122652264611518,0.29727562908236443
12.638002558000153,4.1,1,-233.5220489501953,-27.86929702758789,-65.489013671875,3.448150396347046,-86.5023422241211,-0.0010321538429707289,0.45993649788359814,-0.7127914733198404,0.29727249869594535
12.639002447998791,4.1,1,-233.5937042236328,-27.86763572692871,-65.49185943603516,3.4499261379241943,-86.50086212158203,-0.0010321642039343715,0.45909494339002527,-0.7133159227476505,0.2972693682191485
12.640002404998086,4.1,1,-233.66510009765625,-27.865856170654297,-65.49481964111328,3.451702117919922,-86.49938201904297,-0.001032174564898014,0.4582540372484056,-0.7138385784693887,0.29726623765196614
12.641002448999643,4.1,1,-233.73663330078125,-27.864194869995117,-65.4977798461914,3.4534778594970703,-86.4979019165039,-0.0010321849258616567,0.4574137833643673,-0.7143594442109734,0.2972631069943895
12.64200336399881,4.1,1,-233.8081512451172,-27.862533569335938,-65.50074005126953,3.455105781555176,-86.49626922607422,-0.0010321952868252993,0.45657418562975,-0.7148785236993913,0.29725997624641076
12.643003352997766,4.1,1,-233.87933349609375,-27.860872268676758,-65.50370025634766,3.456881523132324,-86.49478912353516,-0.0010322056477889419,0.45573524792262676,-0.7153958206626533,0.29725684540802166
12.644003330999112,4.1,1,-233.9508514404297,-27.859210968017578,-65.50666046142578,3.4585094451904297,-86.4933090209961,-0.0010322160087525845,0.45489697410732904,-0.7159113388297546,0.29725371447921406
12.645002548997581,4.1,1,-234.02203369140625,-27.857431411743164,-65.5096206665039,3.460285186767578,-86.49182891845703,-0.001032226369716227,0.4540593680344747,-0.7164250819306272,0.29725058345997946
12.646002561999921,4.1,1,-234.09332275390625,-27.855770111083984,-65.5126953125,3.4620611667633057,-86.49034881591797,-0.0010322367306798697,0.4532224335409921,-0.7169370536961003,0.2972474523503094
12.647002555000654,4.1,1,-234.16424560546875,-27.85399055480957,-65.51565551757812,3.463688850402832,-86.4888687133789,-0.0010322470916435122,0.45238617445014384,-0.7174472578578562,0.2972443211501964
